,id_left,text_left,id_right,text_right,label
3824,Q1728,what month is the president inaugurated,D371-4,Examples range from 640 to 850.,0.0
3825,Q1728,what month is the president inaugurated,D1386-0,"Day-O (The Banana Boat Song) is a traditional Jamaican mento folk song, the best-known version of which was sung by Harry Belafonte and an alternate version interspersed with another Jamaican folksong , Hill and Gully Rider, by Dame Shirley Bassey .",0.0
3826,Q1728,what month is the president inaugurated,D1935-0,"The estate tax in the United States is a tax imposed on the transfer of the ""taxable estate "" of a deceased person, whether such property is transferred via a will , according to the state laws of intestacy or otherwise made as an incident of the death of the owner, such as a transfer of property from an intestate estate or trust, or the payment of certain life insurance benefits or financial account sums to beneficiaries.",0.0
3827,Q1728,what month is the president inaugurated,D742-0,"The margarita is a Mexican cocktail consisting of tequila mixed with Cointreau or similar orange -flavoured liqueur and lime or lemon juice , often served with salt on the glass rim.",0.0
3828,Q433,how was the moon formed,D428-12,"The Moon is thought to have formed nearly 4.5 billion years ago, not long after the Earth.",1.0
3829,Q433,how was the moon formed,D2248-1,"Adapted from the Stephen King novella Rita Hayworth and Shawshank Redemption , the film tells the story of Andy Dufresne, a banker who spends nearly two decades in Shawshank State Prison for the murder of his wife and her lover despite his claims of innocence.",0.0
3830,Q433,how was the moon formed,D809-4,"Rogue waves seem not to have a single distinct cause, but occur where physical factors such as high winds and strong currents cause waves to merge to create a single exceptionally large wave.",0.0
3831,Q433,how was the moon formed,D962-1,"The stars of the show were Mister Ed, a palomino horse who could ""talk"", played by gelding Bamboo Harvester and voiced by former Western star Allan Lane (who went uncredited for the entire length of the series), and his owner, an eccentric and enormously klutzy , yet friendly, architect named Wilbur Post ( Alan Young ).",0.0
3832,Q433,how was the moon formed,D1452-1,"He was shot by Mark David Chapman at the entrance of the building where he lived, The Dakota , in New York City on 8 December 1980.",0.0
3833,Q433,how was the moon formed,D1399-2,Japan won the 2011 tournament in a penalty shootout.,0.0
3834,Q2091,when was the world of coca cola built,D1972-5,"It opened to the public on May 24, 2007, relocating from and replacing the original exhibit.",1.0
3835,Q2091,when was the world of coca cola built,D1053-9,The MBTI focuses on normal populations and emphasizes the value of naturally occurring differences.,0.0
3836,Q2091,when was the world of coca cola built,D1901-1,"A disaster is a natural or man-made (or technological) hazard resulting in an event of substantial extent causing significant physical damage or destruction, loss of life, or drastic change to the environment .",0.0
3837,Q2091,when was the world of coca cola built,D959-11,"After a gestation period of about 65 days, two to five young, known as ""kits"", are born in spring.",0.0
3838,Q2091,when was the world of coca cola built,D2361-1,Primary care is the health care given by a health care provider .,0.0
3839,Q2091,when was the world of coca cola built,D1264-13,"According to the Recent African Ancestry theory , modern humans evolved in Africa possibly from Homo heidelbergensis , Homo rhodesiensis or Homo antecessor and migrated out of the continent some 50,000 to 100,000 years ago, replacing local populations of Homo erectus, Homo denisova , Homo floresiensis and Homo neanderthalensis.",0.0
3840,Q792,what cards do you need in poker to get a royal flush,D766-3,"These hand rankings are also used in some other card games , and in poker dice .",1.0
3841,Q792,what cards do you need in poker to get a royal flush,D1748-1,"First used to denote national affiliations, the term began to be used to relate to physical traits in the 17th century.",0.0
3842,Q792,what cards do you need in poker to get a royal flush,D785-2,"In chess, each player begins the game with eight pawns, one on each square of the rank immediately in front of the other pieces.",0.0
3843,Q792,what cards do you need in poker to get a royal flush,D140-0,"Single Malt Scotch is single malt whisky made in Scotland using a pot still distillation process at a single distillery , with malted barley as the only grain ingredient.",0.0
3844,Q792,what cards do you need in poker to get a royal flush,D2566-0,"Coldwater is a small town in Tate County , Mississippi .",0.0
3845,Q792,what cards do you need in poker to get a royal flush,D505-1,"Qualified medical and family reasons include: personal or family illness, family military leave, pregnancy , adoption , or the foster care placement of a child.",0.0
3846,Q2451,when was the internet started,D1282-0,The history of the Internet began with the development of electronic computers in the 1950s.,1.0
3847,Q2451,when was the internet started,D292-0,Sacramento is the capital city of the U.S. state of California and the seat of government of Sacramento County .,0.0
3848,Q2451,when was the internet started,D28-4,The radial engine is a reciprocating type internal combustion engine configuration in which the cylinders point outward from a central crankshaft like the spokes of a wheel.,0.0
3849,Q2451,when was the internet started,D1254-0,The Night the Lights Went Out in Georgia is a Southern Gothic song written by songwriter Bobby Russell and performed in 1972 by his then-wife Vicki Lawrence .,0.0
3850,Q2451,when was the internet started,D1693-5,"More than sixty percent of Vietnamese Americans reside in the states of California , Texas , Washington , Florida , and Virginia .",0.0
3851,Q2451,when was the internet started,D2117-2,"Vitamin A is needed by the retina of the eye in the form of retinal , which combines with protein opsin to form rhodopsin the light-absorbing molecule , that is necessary for both low-light ( scotopic vision) and color vision .",0.0
3852,Q2264,what was the Name the first electronic handheld calculator,D2130-1,The ANITA Mark VII and ANITA Mark VIII calculators were launched simultaneously in late 1961 as the world's first all- electronic desktop calculators .,1.0
3853,Q2264,what was the Name the first electronic handheld calculator,D573-0,"Human height is the distance from the bottom of the feet to the top of the head in a human body , standing erect.",0.0
3854,Q2264,what was the Name the first electronic handheld calculator,D1680-10,"The side has been playing international rugby since 1891, when a British Isles side toured the nation, playing South Africa in their first Test on 30 July.",0.0
3855,Q2264,what was the Name the first electronic handheld calculator,D2325-4,"The Ten Commandments appear twice in the Hebrew Bible , in the books of Exodus and Deuteronomy .",0.0
3856,Q2264,what was the Name the first electronic handheld calculator,D611-0,A biologist is a scientist who studies living organisms and their relationship to their environment.,0.0
3857,Q2264,what was the Name the first electronic handheld calculator,D2009-1,"Navy Federal is the largest natural member (or retail) credit union in the world, both in asset size and in membership.",0.0
3858,Q979,what day is the federal holiday for Martin Luther King Jr.,D945-1,"It is observed on the third Monday of January each year, which is around the time of King's birthday, January 15.",1.0
3859,Q979,what day is the federal holiday for Martin Luther King Jr.,D110-2,"The purpose of an audit is provide and objective independent examination of the financial statements, which increases the value and credibility of the financial statements produced by management, thus increase user confidence in the financial statement, reduce investor risk and consequently reduce the cost of capital of the preparer of the financial statements.",0.0
3860,Q979,what day is the federal holiday for Martin Luther King Jr.,D1379-2,It is an occupant restraint system consisting of a flexible fabric envelope or cushion designed to inflate rapidly during an automobile collision .,0.0
3861,Q979,what day is the federal holiday for Martin Luther King Jr.,D1323-0,"The ossicles (also called auditory ossicles) are the three smallest bones in the human body, the malleus , the incus and the stapes .",0.0
3862,Q979,what day is the federal holiday for Martin Luther King Jr.,D763-3,"It is usually considered to be first attested to around 1475, but it may be considerably older.",0.0
3863,Q979,what day is the federal holiday for Martin Luther King Jr.,D2734-1,"The holiday is observed during Holy Week as part of the Paschal Triduum on the Friday preceding Easter Sunday , and may coincide with the Jewish observance of Passover .",0.0
